,Label,Text
7832,0,"“Maybe (the COVID-19 vaccine) doesn't work, and they're simply not telling you that.”"
7833,0,“Moderna chief medical officer admits: mRNA alters DNA.”
7834,0,"""DMX received COVID vaccine days before heart attack."""
7835,0,"Says it doesn't make sense for young adults to get the vaccine since they ""really are not under that much of a threat as a result of this virus."""
7836,0,“6000% Increase in Reported Vaccine Deaths 1st Quarter 2021 Compared to 1st Quarter 2020”
7837,0,"“Per the CDC, there are nearly twice as many vaccine-related deaths so far in 2021 (1,755) than all the vaccine deaths this past decade (994).”"
7838,0,“It took the Legislature nearly 300 days to act on a (COVID-19) bill during this pandemic.”
7839,0,"""They’re unable to administer vaccines if the lockdown ends because the emergency ends with it.”"
7840,0,The number of pregnant women who have miscarried increased by “366% in just six weeks” as a result of their receiving a COVID-19 vaccine.
7841,0,"""mRNA is not a vaccine"" — it's ""actually an operating system"" that's run by Bill Gates to program humans."
7842,0,"“If I don’t take the vaccine, I’m at risk for covid. If I do take the vaccine, I’m still at risk for covid PLUS I’m at risk for permanent vaccine side effects. Therefore I’m reducing my risk by not taking the vaccine. That’s the real science.”"
7843,0,Calls COVID-19 vaccine a “non-FDA-approved experimental agent.”
7844,0,"“From Europe: 3,964 people have died from adverse drug reactions for COVID-19 ‘vaccines’ – 162,610 injuries.”"
7845,0,Video says COVID-19 vaccines are “weapons of mass destruction” that “could wipe out the human race.”
7846,0,"Says Deborah Birx “traveled a great distance to see her family for Thanksgiving, only to have them call the police and turn her in. She then ... resigned.”"
7847,0,"“Minority farmers get big bonus, white ones get none,” because of Democrats."
7848,0,Nostradamus predicted that a “feeble man” would rule the “Western World” after a time of “plague.”
7849,0,“There is no discernible difference between the spread and deaths of COVID in Virginia than there is in Florida.”
7850,0,“In a vegan world there would be no pandemics. 100% of pandemics are zoonotic in origin.”
7851,1,"“There’s still (only) a handful of school districts"" doing no in-person instruction."
7852,0,"“Sorry Dr Fauci and other fearmongers, new study shows vaccines and naturally acquired immunity DO effectively neutralize COVID variants.”"
7853,0,“You can’t tell me they can (develop a safe vaccine) in eight to 10 months. Or a year. It takes more time than that.”
7854,0,"""80% of people taking the Moderna vaccine had significant side effects, via Bill Gates."""
7855,0,The movie “I am Legend” was based in the year 2021 and people turned into zombies “because of the wrong vaccine.”
7856,0,“Jamaica has not recorded any case of the coronavirus.”
7857,0,Aluminum “is in the vaccine” and will hurt the brain.
7858,0,Says Disneyland is enforcing a “no scream” policy on roller coasters.
7859,0,“You will need a WHO Yellow Vaccination Passport if you plan on traveling internationally once borders open.”
7860,0,The American Rescue Plan Act “does not” include “checks and balances” on how funds for state and local governments can be spent.
7861,0,"“Pelosi’s $1.9 trillion bailout gives EVERY federal employee a $21,000 bonus check… they never lost their job!”"
7862,0,A CDC study found that “mask mandates made no statistical difference” on coronavirus case rates.
7863,0,“Actor Tom Hanks has passed away age 63.”
7864,0,"Diesel prices jumped from $1.69 to $3.19 since Biden took office, and the president is to blame."
7865,0,"The COVID economic relief package “included $600 million for San Francisco, part of which goes to cover the tab for free alcohol and marijuana for the homeless."""
7866,0,Hank Aaron and Marvelous Marvin Hagler died “after taking the COVID-19 vaccine.”
7867,0,“Fauci admits he isn’t listening to the science when advocating policy.”
7868,0,"“Illegal aliens will receive $1,400 stimulus checks.”"
7869,0,There are nanoparticles in the COVID-19 vaccine that will help people “locate you” via 5G networks.
7870,0,"Says President Joe Biden promoted ""mandatory vaccines for everybody"" in his March 11 address."
7871,0,On passing high-dollar legislation with no time to read it.
7872,0,“The Biden Administration is recklessly releasing hundreds of illegal immigrants who have COVID into Texas communities.”
7873,0,"Vitamin D, vitamin C, colloidal silver and black seed oil can kill the coronavirus."
7874,0,“Schumer and Pelosi sneak funding into COVID bill.”
7875,0,"The $1.9 trillion COVID-19 relief bill ""awards a $25 million bonus"" to House members."
7876,0,Says his amendment on a budget bill “would have helped get kids back in school after teachers were vaccinated. Every single Senate Democrat voted against it.”
7877,0,A video shows a nurse pretending to vaccinate actor Anthony Hopkins before squirting fluid in the syringe on the floor.
7878,1,“Senate Democrats just voted to give stimulus checks to criminals in prison.”
7879,0,"In rejecting his amendment, “Democrats voted to send reopening money to schools that refuse to reopen.”"
7880,0,Video suggests Dr. Anthony Fauci said vaccines don’t protect against COVID-19.
7881,0,"Says Gov. Andrew Cuomo ""issued a legal blanket immunity, and snuck that into our budget, giving these facilities essentially a license to kill, a get-out-of-jail free card.”"
7882,0,"“When I came into office, the prior administration had contracted for not nearly enough vaccine to cover adults in America.”"
7883,0,"Says the NC elections board “did not change state law."""
7884,0,"""Some people are going to die from the vaccine directly. But a large number of people are going to start getting horribly sick and get all kinds of autoimmune diseases."""
7885,0,"""While he was president, President Trump never encouraged Americans to get vaccinated."""
7886,0,Republicans are “trying to create a fake unemployment insurance crisis.”
7887,0,"The $1.9 trillion relief package is “about a bridge for Chuck Schumer, a tunnel for Nancy Pelosi.”"
7888,0,“All of the science and data say it’s perfectly safe to have teachers and students in the classroom.”
7889,0,“More than 91% of the spending in this $1.9 trillion package is not used for pandemic relief.”
7890,0,Says the Atlanta mayor is “shutting the city down for” the NBA All-Star Game weekend.
7891,0,"“There’s about 9% of (the American Rescue Plan) actually going to COVID, meaning 91% of it is not even COVID-related.”"
7892,1,The COVID-19 rescue bill includes money for a list of projects that are not COVID-related.
7893,0,"“New York, for all of their complaining, Gov. Cuomo's complaining, has only had a 1.5% decrease in revenue” due to the coronavirus pandemic."
7894,0,"“If you take the vaccine, you'll be enrolled in a pharmacovigilance tracking system. It means that you've enrolled yourself in a medical trial.”"
7895,0,"The COVID-19 vaccine could lead to prion diseases, Alzheimer’s, ALS and other neurodegenerative diseases."
7896,0,"Due to differing lockdown orders, New York has more COVID-19 cases, deaths, hospitalizations and job losses than Florida, and New York also lags on vaccinations."
7897,1,"In the American Rescue Plan, “just about 1% of the money is for vaccines.”"
7898,0,"“For the month of February, Illinois has been the vaccination leader among the 10 most populous states in the country.”"
7899,0,"The result of lockdowns “has been the destruction of millions of lives across America as well as increased deaths from suicide, substance abuse and despair without any corresponding benefit in Covid mortality.”"
7900,1,“COVID-19 infections down 61% from Trump’s last day. COVID-19 vaccinations up 85% from Trump’s last day. Competence Matters.”
7901,0,“There's over a trillion dollars of money unspent from previous (coronavirus) relief bills ... still sitting in a bank account.”
7902,0,"“The vast majority of the American people” support Biden’s $1.9 trillion rescue plan, “including a majority of Republicans.”"
7903,0,"The science says “open the schools, stop wearing masks outside, and everyone at low risk should start living normal lives."""
7904,0,"“There is a consensus among economists left, right, and center… that we can’t spend too much” on COVID-19 relief."
